word,trans,exp,level,memory,modify,pron,filelink
"hyurZa","〈動詞〉 剥がす・剥ぐ・削ぐ・(獲物などを)解体する","【造語】 (de)新辞書移行以前",0,0,0,""
"icalur","","【訳語】
斬る
【用例】 【動詞】 (de)",0,0,0,""
"iclis","","【訳語】
記す
【用例】 【動詞】 (de)",0,0,0,""
"icno","〈動詞〉 革命する・大きく変わる・様変わる・打ち倒す
〈名詞〉 革命","【造語】 (de)新辞書移行以前",0,0,0,""
"iM","","【訳語】
知る
【用例】 【動詞】 (de)",0,0,0,""
"jelen","","【訳語】
断髪
【用例】 【動詞】 (de)",0,0,0,""
"jent","","【訳語】
見る
【用例】 【動詞】 (le)",0,0,0,""
"jes","","【訳語】
切る
【用例】 【動詞】 (de)",0,0,0,""
"jestin","","【訳語】
遠慮する・躊躇する・思いとどまる
【用例】 【動詞】 (de)",0,0,0,""
"jolq","","【訳語】
錯覚する
【用例】 【動詞】 (de)",0,0,0,""
"jrq","","【訳語】
作る
【用例】 【動詞】 (de)",0,0,0,""
"Katain","","【訳語】
嘘をつく
【用例】 【動詞】 (de)",0,0,0,""
"Kenir","","【訳語】
彩る
【用例】 【動詞】 (de)",0,0,0,""
"Kenxy","","【訳語】
裁く・責める
【用例】 【動詞】 (de)",0,0,0,""
"Kery","","【訳語】
討伐する
【用例】 【動詞】 (de)",0,0,0,""
"Kgyw","","【訳語】
苦労する
【用例】 【動詞】 (de)",0,0,0,""
"kint","","【訳語】
待つ
【用例】 【動詞】 (de)",0,0,0,""
"klant","","【訳語】
絞める
【用例】 【動詞】 (de)",0,0,0,""
"kuliuM","","【訳語】
協力する
【用例】 【動詞】 (de)",0,0,0,""
"kyenin","","【訳語】
コイントス
【用例】 【動詞】 (le)",0,0,0,""
"lary","","【訳語】
突く
【用例】 【動詞】 (de)",0,0,0,""
"leyz","","【訳語】
回転する
【用例】 【動詞】語形はtl、意味はde (tl de)",0,0,0,""
"lfela","","【訳語】
増える
【用例】 【動詞】 (de)",0,0,0,""
"luku","","【訳語】
落ちる
【用例】 【動詞】 (de)",0,0,0,""
"maace","","【訳語】
非難する
【用例】 【動詞】 (de)",0,0,0,""
"maynor","","【訳語】
警戒する
【用例】 【動詞】 (de)",0,0,0,""
"meantam","","【訳語】
言い訳をする
【用例】 【動詞】 (de)",0,0,0,""
"meluain","","【訳語】
風邪をひく
【用例】 【動詞】 (de)",0,0,0,""
"messe","","【訳語】
主張する
【用例】 【動詞】 (de)",0,0,0,""
"meyli","","【訳語】
流れる・滴る・滑り落ちる
【用例】 【動詞】 (de)",0,0,0,""
"nanta","","【訳語】
持つ・所有する
【用例】 【動詞】 (de)",0,0,0,""
"nasM","","【訳語】
繰り返す・回す
【用例】 【動詞】 (de)",0,0,0,""
"nasvel","","【訳語】
被る
【用例】 【動詞】 (de)",0,0,0,""
"neeq","","【訳語】
残す・継承する・
【用例】 【動詞】(その場にいなくとも)影響を及ぼす (de)",0,0,0,""
"nord","","【訳語】
震える
【用例】 【動詞】 (tl)",0,0,0,""
"noupw","","【訳語】
包む
【用例】 【動詞】 (de)",0,0,0,""
"oKnak","","【訳語】
続く
【用例】 【動詞】 (de)",0,0,0,""
"ons","","【訳語】
嗅ぐ
【用例】 【動詞】 (le)",0,0,0,""
"oRga","〈動詞〉 記録する","【造語】 (de)新辞書移行以前",0,0,0,""
"oZak","","【訳語】
超える
【用例】 【動詞】 (de)",0,0,0,""
"pal","〈動詞〉 開ける","【造語】 (de)新辞書移行以前",0,0,0,""
"Qazin","〈動詞〉 拭う・拭きとる","【造語】 (de)新辞書移行以前",0,0,0,""
"qem","","【訳語】
産まれる・生まれる・誕生する
【用例】 【動詞】 (de)",0,0,0,""
"reyla","","【訳語】
評価する・採点
【用例】 【動詞】語形はtl、意味はde (tl de)",0,0,0,""
"sent","","【訳語】
聴く
【用例】 【動詞】 (le)",0,0,0,""
"sijyi","","【訳語】
生きる
【用例】 【動詞】 (de)",0,0,0,""
"skrlin","〈動詞〉 喋る・話す・雑談する","【造語】 (de)新辞書移行以前",0,0,0,""
"stey'yen","","【訳語】
過ぎる
【用例】 【動詞】 (de)",0,0,0,""
"tante","","【訳語】
繋ぐ・連結する・結びつける
【用例】 【動詞】 (de)",0,0,0,""
"tawor","","【訳語】
到達
【用例】 【動詞】 (de)",0,0,0,""
"Ton","〈動詞〉 存在する","【造語】 (de)新辞書移行以前
cf:〈派生〉 xoqks",0,0,0,""
"tweek","","【訳語】
投げる
【用例】 【動詞】 (de)",0,0,0,""
"tyfal","","【訳語】
必要になる
【用例】 【動詞】 (de)",0,0,0,""
"tylrx","","【訳語】
触る
【用例】 【動詞】 (de)",0,0,0,""
"tyxen","","【訳語】
味わう
【用例】 【動詞】 (le)",0,0,0,""
"vaxi","","【訳語】
(家などに)帰る
【用例】 【動詞】 (de)",0,0,0,""
"velin","","【訳語】
頭に乗せる
【用例】 【動詞】 (de)",0,0,0,""
"vely","","【訳語】
破壊する
【用例】 【動詞】 (de)",0,0,0,""
"veqa","","【訳語】
爆発する
【用例】 【動詞】 (de)",0,0,0,""
"verent","","【訳語】
爆破する
【用例】 【動詞】 (de)",0,0,0,""
"vote","","【訳語】
踊る
【用例】 【動詞】 (de)",0,0,0,""
"wal","","【訳語】
～する
【用例】 【動詞】 (de)",0,0,0,""
"webens","","【訳語】
終わる
【用例】 【動詞】 (de)",0,0,0,""
"weeLuon","〈形容詞〉 実行出来る・出来る状態にある","【造語】 (de)新辞書移行以前
cf:〈派生〉 weera",0,0,0,""
"weera","〈動詞〉 実行する・する・Do","【造語】 (de)新辞書移行以前
cf:〈派生〉 weeLuon, weelin
cf:〈似義〉 two",0,0,0,""
"wenks","","【訳語】
弾く
【用例】 【動詞】 (de)",0,0,0,""
"wirt","","【訳語】
感じる
【用例】 【動詞】 (le)",0,0,0,""
"wog","〈動詞〉 動く・動かす・動作する","【造語】 (de)新辞書移行以前
語順の決定時に使っていたような気がするのでたぶん最古の単語。",0,0,0,""
"xarlo","","【訳語】
始まり
【用例】 【動詞】 (de)",0,0,0,""
"xeymeaQ","","【訳語】
証明
【用例】 【動詞】 (de)",0,0,0,""
"xinks","","【訳語】
出題する
【用例】 【動詞】 (de)",0,0,0,""
"xrdi","","【訳語】
食べる
【用例】 【動詞】 (de)",0,0,0,""
"yed","","【訳語】
買う
【用例】 【動詞】 (de)",0,0,0,""
"Zank","","【訳語】
～の対になる
【用例】 【動詞】 (de)",0,0,0,""
"Zanta","〈動詞〉 興味を失う・飽きる","【造語】 (de)新辞書移行以前",0,0,0,""
"Zbeft","","【訳語】
探す
【用例】 【動詞】 (de)",0,0,0,""
"Zijtes","","【訳語】
持ち去る
【用例】 【動詞】 (de)",0,0,0,""
"Zkka","","【訳語】
作業
【用例】 【動詞】 (de)",0,0,0,""
"Zofte","〈動詞〉 見つける・見出す","【語法】 物質的なもの、探し物を見つけたとき等の”見つける”。
【造語】 (de)新辞書移行以前
cf:〈似義〉 ZofKo",0,0,0,""
"zyka","〈動詞〉 発音する・読む","【造語】 (de)新辞書移行以前
【変更】 h291213 zty zyka (de)",0,0,0,""
"ererl","","【訳語】
～より
【用例】 【独立詞】”～一同”や、”～より”のような意味合いを持つ。 (de)",0,0,0,""
"enca","","【訳語】
意外と・案外
【用例】 【文頭詞】 (de)",0,0,0,""
"esia","","【訳語】
答え
【用例】 【文頭詞】 (de)",0,0,0,""
"hel","〈文頭詞〉 疑問の文頭詞","【造語】 (de)新辞書移行以前",0,0,0,""
"kap","〈文頭詞〉 ～だから～だろう","【語法】 fainは命令にのみ使い、こちらは必然・類推などに使う。
【造語】 (de)新辞書移行以前
cf:〈似義〉 fain",0,0,0,""
"kaste","","【訳語】
～らしいと聞いた、不確定だが
【用例】 【文頭詞】 (de)",0,0,0,""
"kix","","【訳語】
～でも・しかし
【用例】 【文頭詞】venialよりも弱い表現 (le)",0,0,0,""
"selcw","","【訳語】
話を変える
【用例】 【文頭詞】話を変える・話題を変える (de)",0,0,0,""
"venial","","【訳語】
~だとしても・しかし
【用例】 【文頭詞】 (de)",0,0,0,""
"ZalaK","","【訳語】
仮定
【用例】 【文頭詞】 (de)",0,0,0,""
"ac'c","〈名詞〉 祖先・昔の人","【造語】 (de)新辞書移行以前",0,0,0,""
"adezin","〈名詞〉 石","【造語】 (de)新辞書移行以前
cf: adelni",0,0,0,""
"ag","〈名詞〉 人","【造語】 (de)新辞書移行以前",0,0,0,""
"akacoln","〈動詞〉 虚化する","【造語】 (de)新辞書移行以前
【注意】 異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH",0,0,0,""
"akluks","〈名詞〉 虚化した者","【造語】 (le)新辞書移行以前
【注意】 異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH",0,0,0,""
"alte","〈名詞〉 A
〈名詞〉 一番目の・初めの","【造語】 (de)新辞書移行以前",0,0,0,""
"amaiz","〈名詞〉 魔法","【造語】 (de)新辞書移行以前
【変更】 h29???? amizk amaiz (de)",0,0,0,""
"anxe","〈名詞〉 秋","【造語】 (de)新辞書移行以前",0,0,0,""
"apli","〈名詞〉 霊","【造語】 (de)新辞書移行以前",0,0,0,""
"asikk","〈名詞〉 スプーン・匙","【造語】 (de)新辞書移行以前",0,0,0,""
"eten","〈名詞〉 美術品","【造語】 (le)新辞書移行以前
cf: etert",0,0,0,""
"etert","〈名詞〉 美術","【造語】  (le)新辞書移行以前
cf: eten",0,0,0,""
"atyema","〈名詞〉 羊羹","【造語】 (de)新辞書移行以前
【変更】 h291206 atma atyema (de)",0,0,0,""
"aulakk","〈名詞〉 言語","【造語】 (de)新辞書移行以前",0,0,0,""
"abuul","〈名詞〉 夜","【造語】 (de)新辞書移行以前
【変更】 h291109 avul abuul (de)",0,0,0,""
"aynilin","〈名詞〉 銃","【造語】 (de)新辞書移行以前",0,0,0,""
"Bains","","【訳語】
弟
【用例】 【名詞】 (de)",0,0,0,""
"belto","","【訳語】
B
【用例】 【名詞】 (de)",0,0,0,""
"Bouns","","【訳語】
兄
【用例】 【名詞】 (de)",0,0,0,""
"brZert","","【訳語】
本
【用例】 【名詞】 (de)",0,0,0,""
"cadi","","【訳語】
机
【用例】 【名詞】 (de)",0,0,0,""
"calk","","【訳語】
図形
【用例】 【名詞】 (de)",0,0,0,""
"calq","","【訳語】
色
【用例】 【名詞】 (de)",0,0,0,""
"can'nak","〈〉 試作品・試しの","【造語】 (de)新辞書移行以前",0,0,0,""
"canu","","【訳語】
消しゴム
【用例】 【名詞】 (de)",0,0,0,""
"caq","","【訳語】
C
【用例】 【名詞】 (de)",0,0,0,""
"carite","","【訳語】
銀
【用例】 【名詞】 (de)",0,0,0,""
"cein","","【訳語】
紙幣
【用例】 【名詞】 (le)",0,0,0,""
"Centerl","","【訳語】
恒星
【用例】 【名詞】 (de)",0,0,0,""
"cerk","〈名詞〉 足
〈動詞〉 足蹴にする・蹴る","【造語】 (de)新辞書移行以前",0,0,0,""
"cern","","【訳語】
髪の毛
【用例】 【名詞】 (de)",0,0,0,""
"ceyM","","【訳語】
音楽
【用例】 【名詞】 (de)",0,0,0,""
"ceyZaM","","【訳語】
旋律
【用例】 【名詞】 (de)",0,0,0,""
"ciks","","【訳語】
僧
【用例】 【名詞】 (de)",0,0,0,""
"cily","〈動詞〉 床・地面","【語法】 出国には家の中で靴を脱ぐ文化がある、が、日本と同じく公共施設では一般脱がない。そのような場合の”床”として使う。
【造語】 (de)新辞書移行以前",0,0,0,""
"Cloka","","【訳語】
蜜柑
【用例】 【名詞】出界に蜜柑はあるのか…？ (de)",0,0,0,""
"cwa","","【訳語】
部隊
【用例】 【名詞】 (de)",0,0,0,""
"Cyekt","","【訳語】
日
【用例】 【名詞】 (de)",0,0,0,""
"deR'onta","","【訳語】
あっち向いてほい
【用例】 【名詞】異界由来、現界に存在する遊びの名前。 (de)",0,0,0,""
"derk","","【訳語】
手
【用例】 【名詞】 (de)",0,0,0,""
"derl","","【訳語】
D
【用例】 【名詞】 (de)",0,0,0,""
"dery","","【訳語】
指
【用例】 【名詞】 (de)",0,0,0,""
"doles","〈〉 .・文頭符・文末符","【語法】 文頭と文末につけるﾋﾟﾘｵﾄﾞに似た記号の事、文頭のものはfeni dolesと、文末のものはlana dolesと呼ぶ。
【造語】 (de)新辞書移行以前",0,0,0,""
"edain","","【訳語】
赤
【用例】 【名詞】 (de)",0,0,0,""
"edinta","","【訳語】
真っ赤な・真紅の
【用例】 【名詞】 (de)",0,0,0,""
"efitta","","【訳語】
表意文字
【用例】 【名詞】 (de)",0,0,0,""
"efty","〈名詞〉 意味
〈動詞〉 意味する","【造語】 (de)新辞書移行以前",0,0,0,""
"egyq","","【訳語】
責任
【用例】 【名詞】 (de)",0,0,0,""
"elhest","","【訳語】
ヘリウム
【用例】 【名詞】 (de)",0,0,0,""
"eliarl","","【訳語】
紙
【用例】 【名詞】 (de)",0,0,0,""
"elkoqy","","【訳語】
電子・データ
【用例】 【名詞】 (de)",0,0,0,""
"elto","","【訳語】
E
【用例】 【名詞】 (de)",0,0,0,""
"ely","〈名詞〉 0","【語法】 つくってたんかーい…olnと同義語。起源は未設定だがたぶんゼロと零みたいなもん。
【造語】 (de)新辞書移行以前
cf:〈併用〉 oln",0,0,0,""
"emenca","〈前置詞〉 ～と～・＆","【語法】 enmecia、emenと同義
【造語】 (de)新辞書移行以前",0,0,0,""
"end","","【訳語】
頬
【用例】 【名詞】 (de)",0,0,0,""
"eni","","【訳語】
ペン
【用例】 【名詞】棒状の筆記用具全般を指す (de)",0,0,0,""
"eqCuw","","【訳語】
消しゴム
【用例】 【名詞】 (de)",0,0,0,""
"eqK","","【訳語】
猫
【用例】 【名詞】 (de)",0,0,0,""
"eryem","","【訳語】
爪
【用例】 【名詞】 (de)",0,0,0,""
"esaki","〈名詞〉 世界
〈形容詞〉 世界的な","【語法】 宇宙全域、デーレ界全域を指す、”地表・この星”などの意味はない。
【造語】 (de)新辞書移行以前",0,0,0,""
"escens","〈名詞〉 世界・この星・出星
〈形容詞〉 地上の","【語法】 比喩的に形容詞として名詞に後置し、""名詞にとっての地上(～の土俵)""という意を成す。
【造語】 (de)新辞書移行以前",0,0,0,""
"evorle","","【訳語】
亜人
【用例】 【名詞】 (de)",0,0,0,""
"fena","","【訳語】
後
【用例】 【名詞】 (de)",0,0,0,""
"fin","〈名詞〉 100・百","【造語】 (de)新辞書移行以前",0,0,0,""
"fisto","","【訳語】
F
【用例】 【名詞】 (de)",0,0,0,""
"funi","","【訳語】
炎
【用例】 【名詞】 (de)",0,0,0,""
"fyl","〈名詞〉 4・四
〈形容詞〉 四番目の・四つの","【造語】 (de)新辞書移行以前",0,0,0,""
"geni","","【訳語】
左
【用例】 【名詞】 (de)",0,0,0,""
"genve","〈名詞〉 個性・個体","【語法】 元はGenveと綴った。古風な表現として今もそうしうる。
【造語】 (de)新辞書移行以前
【変更】 h291215 Genve genve (de)",0,0,0,""
"geykty","","【訳語】
水素
【用例】 【名詞】 (de)",0,0,0,""
"geyta","","【訳語】
戦争
【用例】 【名詞】 (le)",0,0,0,""
"gles","","【訳語】
!!
【用例】 【名詞】文意の強調に使う〈〉の形をしたdoles。doles同様文頭のものをfeni glesと、文末のものをlana glesと呼ぶ。
名詞 (de)",0,0,0,""
"gosten","","【訳語】
G
【用例】 【名詞】 (de)",0,0,0,""
"guluks","","【訳語】
怒りの
【用例】 【名詞】 (de)",0,0,0,""
"hal","","【訳語】
右
【用例】 【名詞】 (de)",0,0,0,""
"heles","〈名詞〉 ?・疑問の文頭・文末符・疑問符","【語法】 疑問文に使う()の形をしたdoles。doles同様文頭のものをfeni helesと、文末のものをlana helesと呼ぶ。
【造語】 (de)新辞書移行以前",0,0,0,""
"hist","","【訳語】
H
【用例】 【名詞】 (de)",0,0,0,""
"icakal","","【訳語】
語彙
【用例】 【名詞】 (de)",0,0,0,""
"icanak","","【訳語】
語彙
【用例】 【名詞】 (de)",0,0,0,""
"ifoll","","【訳語】
一覧
【用例】 【名詞】 (de)",0,0,0,""
"ihuu","","【訳語】
太陽
【用例】 【名詞】 (de)",0,0,0,""
"iKott","","【訳語】
魔物
【用例】 【名詞】 (de)",0,0,0,""
"ilto","","【訳語】
I
【用例】 【名詞】 (de)",0,0,0,""
"iQK","","【訳語】
神
【用例】 【名詞】 (de)",0,0,0,""
"issan","〈名詞〉 文学作品・小説","【造語】 (de)新辞書移行以前",0,0,0,""
"itular","","【訳語】
力
【用例】 【名詞】 (de)",0,0,0,""
"iZenme","","【訳語】
大地
【用例】 【名詞】 (de)",0,0,0,""
"jalon","","【訳語】
硫黄
【用例】 【名詞】 (de)",0,0,0,""
"jaq","","【訳語】
時間
【用例】 【名詞】 (de)",0,0,0,""
"jelius","","【訳語】
春
【用例】 【名詞】 (de)",0,0,0,""
"jelon","","【訳語】
硫黄
【用例】 【名詞】 (de)",0,0,0,""
"jenirt","","【訳語】
美術品
【用例】 【名詞】 (le)",0,0,0,""
"jerte","","【訳語】
J
【用例】 【名詞】 (de)",0,0,0,""
"jerxe","","【訳語】
眼
【用例】 【名詞】 (de)",0,0,0,""
"jilni","","【訳語】
筆箱
【用例】 【名詞】 (de)",0,0,0,""
"jolq","","【訳語】
錯覚
【用例】 【名詞】 (de)",0,0,0,""
"jor'laM","","【訳語】
虚像・嘘の事
【用例】 【名詞】 (de)",0,0,0,""
"kalr","〈名詞〉 6・六
〈形容詞〉 六番目の・六つの","【造語】 (de)新辞書移行以前",0,0,0,""
"kanam","","【訳語】
メンバー
【用例】 【名詞】 (de)",0,0,0,""
"KarK","","【訳語】
水
【用例】 【名詞】 (de)",0,0,0,""
"karon","","【訳語】
K
【用例】 【名詞】 (de)",0,0,0,""
"kasks","","【訳語】
国家
【用例】 【名詞】 (de)",0,0,0,""
"Kat","","【訳語】
嘘
【用例】 【名詞】 (de)",0,0,0,""
"kels","","【訳語】
冬
【用例】 【名詞】 (de)",0,0,0,""
"Keng","","【訳語】
傷
【用例】 【名詞】 (de)",0,0,0,""
"KeQ","","【訳語】
(声が)高い
【用例】 【名詞】 (de)",0,0,0,""
"Keste","","【訳語】
罰・代償・見返り
【用例】 【名詞】転じて「報酬」 (de)",0,0,0,""
"kilqtt","","【訳語】
法則
【用例】 【名詞】 (de)",0,0,0,""
"Kirne","","【訳語】
犬
【用例】 【名詞】 (de)",0,0,0,""
"klben","","【訳語】
炭素
【用例】 【名詞】 (de)",0,0,0,""
"klutan","","【訳語】
金額・額面
【用例】 【名詞】 (de)",0,0,0,""
"KnaKk","","【訳語】
予定
【用例】 【名詞】 (de)",0,0,0,""
"knyb","","【訳語】
首
【用例】 【名詞】 (de)",0,0,0,""
"kodon","","【訳語】
酸素
【用例】 【名詞】 (de)",0,0,0,""
"kolbens","","【訳語】
キャンバス
【用例】 【名詞】 (de)",0,0,0,""
"kolbi","","【訳語】
麻
【用例】 【名詞】 (de)",0,0,0,""
"Komitto","","【訳語】
感情
【用例】 【名詞】 (de)",0,0,0,""
"konpein","","【訳語】
物
【用例】 【名詞】 (de)",0,0,0,""
"shaud","〈名詞〉 文章・文","【語法】 散文にだけ使う。発音に注意。/スハゥド/
【造語】 (de)新辞書移行以前
【変更】 h291122 kowd ksewd  (de)
h300102 ksewd shaud (de)",0,0,0,""
"kulaM","","【訳語】
友人
【用例】 【名詞】 (de)",0,0,0,""
"kyen","","【訳語】
硬貨
【用例】 【名詞】 (le)",0,0,0,""
"Kyz","","【訳語】
限界
【用例】 【名詞】 (de)",0,0,0,""
"lame","〈名詞〉 10000・万
〈形容詞〉 万の","【造語】 (de)新辞書移行以前",0,0,0,""
"lance","","【訳語】
空
【用例】 【名詞】 (de)",0,0,0,""
"lant","〈名詞〉 3・三
〈形容詞〉 三番目の・三つの","【造語】 (de)新辞書移行以前",0,0,0,""
"laryxin","","【訳語】
槍
【用例】 【名詞】 (de)",0,0,0,""
"lazpen","","【訳語】
和音
【用例】 【名詞】 (de)",0,0,0,""
"Leins","","【訳語】
妹
【用例】 【名詞】 (de)",0,0,0,""
"Lens","","【訳語】
姉
【用例】 【名詞】 (de)",0,0,0,""
"Lenvl","","【訳語】
表
【用例】 【名詞】 (de)",0,0,0,""
"les","","【訳語】
話・命題
【用例】 【名詞】 (de)",0,0,0,""
"lesven","","【訳語】
順番・役目
【用例】 【名詞】 (de)",0,0,0,""
"Linkty","","【訳語】
リチウム
【用例】 【名詞】 (de)",0,0,0,""
"lisZelt","","【訳語】
ノート
【用例】 【名詞】 (de)",0,0,0,""
"lmur'a","","【訳語】
女性
【用例】 【名詞】 (de)",0,0,0,""
"lnsa","","【訳語】
花
【用例】 【名詞】 (de)",0,0,0,""
"loxxa","","【訳語】
年
【用例】 【名詞】 (de)",0,0,0,""
"lt","","【訳語】
記号
【用例】 【名詞】 (de)",0,0,0,""
"ltta","〈名詞〉 文字","【造語】 (de)新辞書移行以前",0,0,0,""
"lttenvel","","【訳語】
文字表
【用例】 【名詞】 (de)",0,0,0,""
"lulto","","【訳語】
L
【用例】 【名詞】 (de)",0,0,0,""
"malQ","","【訳語】
母親
【用例】 【名詞】 (de)",0,0,0,""
"meanuks","","【訳語】
言い訳
【用例】 【名詞】 (de)",0,0,0,""
"meyi","〈名詞〉 土地・領地","【造語】 (de)新辞書移行以前
【変更】 h291202 meji meyi (de)",0,0,0,""
"mekks","","【訳語】
主張
【用例】 【名詞】 (de)",0,0,0,""
"mel","","【訳語】
風邪
【用例】 【名詞】 (de)",0,0,0,""
"melonk","","【訳語】
鼻風邪
【用例】 【名詞】 (de)",0,0,0,""
"menitin","","【訳語】
マグネシウム
【用例】 【名詞】 (de)",0,0,0,""
"mesty","","【訳語】
M
【用例】 【名詞】 (de)",0,0,0,""
"meyZal","","【訳語】
リズム
【用例】 【名詞】 (de)",0,0,0,""
"mur'a","","【訳語】
男性
【用例】 【名詞】 (de)",0,0,0,""
"naycia","","【訳語】
鉄
【用例】 【名詞】 (le)",0,0,0,""
"nayuto","","【訳語】
N
【用例】 【名詞】 (de)",0,0,0,""
"Nels","","【訳語】
仮面
【用例】 【名詞】 (de)",0,0,0,""
"Neny","","【訳語】
声
【用例】 【名詞】 (de)",0,0,0,""
"nest","","【訳語】
喉
【用例】 【名詞】 (de)",0,0,0,""
"neyTa","","【訳語】
尊厳
【用例】 【名詞】 (de)",0,0,0,""
"noka","","【訳語】
林檎
【用例】 【名詞】出界に林檎はあるのか…？ (de)",0,0,0,""
"nonk","","【訳語】
鼻
【用例】 【名詞】 (de)",0,0,0,""
"qeyks","〈名詞〉 名前・銘","【造語】 (de)新辞書移行以前
【変更】 h291122 nyyks qeyks",0,0,0,""
"oln","〈名詞〉 0・ゼロ・零・虚・虚空
〈形容詞〉 初めの・虚ろな","【造語】 (de)新辞書移行以前
(de)h291126 意味付加
【注意】 元は異界由来、作者が個人的に使うための単語で源流はジャンプ漫画のBLEACHだった。後に(h291126)deにより数詞として転用された。
cf:〈併用〉 ely",0,0,0,""
"olNes","","【訳語】
虚面
【用例】 【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (de)",0,0,0,""
"olnin","","【訳語】
虚閃
【用例】 【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (de)",0,0,0,""
"olQes","","【訳語】
面質
【用例】 【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (de)",0,0,0,""
"olto","","【訳語】
O
【用例】 【名詞】 (de)",0,0,0,""
"onta","","【訳語】
遊び
【用例】 【名詞】 (de)",0,0,0,""
"orni","","【訳語】
未来
【用例】 【名詞】 (de)",0,0,0,""
"owiccu","","【訳語】
作者
【用例】 【名詞】 (de)",0,0,0,""
"pag","〈名詞〉 100000・十万
〈形容詞〉 十万の","【造語】 (de)新辞書移行以前",0,0,0,""
"pes","","【訳語】
白
【用例】 【名詞】 (de)",0,0,0,""
"pesto","","【訳語】
P
【用例】 【名詞】 (de)",0,0,0,""
"peyQ","","【訳語】
父親
【用例】 【名詞】 (de)",0,0,0,""
"Qa","〈名詞〉 9・九
〈形容詞〉 九番目の・九つの","【造語】 (de)新辞書移行以前",0,0,0,""
"qaksto","","【訳語】
鉄
【用例】 【名詞】 (de)",0,0,0,""
"Qanto","〈名詞〉 Q","【語法】 五つ目の未知数として使うことがある。
【造語】 (de)新辞書移行以前",0,0,0,""
"Qea","","【訳語】
間違い・ミス
【用例】 【名詞】 (de)",0,0,0,""
"Ql","〈名詞〉 2・二
〈形容詞〉 二番目の・二つの","【造語】 (de)新辞書移行以前",0,0,0,""
"raiten","〈名詞〉 愛情・愛","【造語】 (de)新辞書移行以前",0,0,0,""
"rast","","【訳語】
R
【用例】 【名詞】 (de)",0,0,0,""
"reiben","","【訳語】
(恋愛的な)好き
【用例】 【名詞】 (de)",0,0,0,""
"Renf","","【訳語】
涙
【用例】 【名詞】 (de)",0,0,0,""
"riven'agi","","【訳語】
(模範となる)人、師匠
【用例】 【名詞】 (de)",0,0,0,""
"sala","〈名詞〉 7・七
〈形容詞〉 七番目の・七つの","【造語】 (de)新辞書移行以前",0,0,0,""
"san","","【訳語】
S
【用例】 【名詞】 (de)",0,0,0,""
"sdent","","【訳語】
正解
【用例】 【名詞】 (de)",0,0,0,""
"sin","〈名詞〉 1000・千
〈形容詞〉 千の","【造語】 (de)新辞書移行以前",0,0,0,""
"sogtt","","【訳語】
負担
【用例】 【名詞】 (de)",0,0,0,""
"taylo","","【訳語】
食べられない物・非食部
【用例】 【名詞】 (de)",0,0,0,""
"teadan","","【訳語】
人格・魂
【用例】 【名詞】 (de)",0,0,0,""
"tel","","【訳語】
鏡
【用例】 【名詞】 (de)",0,0,0,""
"tems","〈名詞〉 先端
〈形容詞〉 尖った","【造語】 (de)新辞書移行以前",0,0,0,""
"tenp","","【訳語】
罠
【用例】 【名詞】 (de)",0,0,0,""
"TeQ","","【訳語】
(声が)低い
【用例】 【名詞】 (de)",0,0,0,""
"terl","","【訳語】
星
【用例】 【名詞】 (de)",0,0,0,""
"teylo","","【訳語】
食べ物・可食部
【用例】 【名詞】 (de)",0,0,0,""
"Tin","","【訳語】
夢・望むこと
【用例】 【名詞】日本語で言うと将来の夢の’夢’の用法 (de)",0,0,0,""
"tist","","【訳語】
T
【用例】 【名詞】 (de)",0,0,0,""
"tug","","【訳語】
光
【用例】 【名詞】 (de)",0,0,0,""
"twin","","【訳語】
物
【用例】 【名詞】 (de)",0,0,0,""
"ty'a","〈名詞〉 1・一・一つ
〈形容詞〉 一つの・(多くの同じものの中で)たった一つの","【造語】 (de)新辞書移行以前
【変更】 h291114 tyA ty'a (de)",0,0,0,""
"tyaqu","〈名詞〉 木・樹木・生木","【造語】 (de)新辞書移行以前
【変更】 h291215 tyAny tyaqu (de)",0,0,0,""
"tyga","","【訳語】
定規
【用例】 【名詞】 (de)",0,0,0,""
"ulto","","【訳語】
U
【用例】 【名詞】 (de)",0,0,0,""
"utykk","","【訳語】
月
【用例】 【名詞】 (de)",0,0,0,""
"valM","","【訳語】
V
【用例】 【名詞】 (de)",0,0,0,""
"valtin","","【訳語】
ベリリウム
【用例】 【名詞】 (de)",0,0,0,""
"vani","","【訳語】
前
【用例】 【名詞】 (de)",0,0,0,""
"var","〈名詞〉 5・五
〈形容詞〉 五番目の・五つの","【造語】 (de)新辞書移行以前",0,0,0,""
"vexin","","【訳語】
爆弾
【用例】 【名詞】 (de)",0,0,0,""
"vrqm","","【訳語】
文明
【用例】 【名詞】 (de)",0,0,0,""
"vuel","","【訳語】
法律
【用例】 【名詞】 (de)",0,0,0,""
"wcla","","【訳語】
青
【用例】 【名詞】 (de)",0,0,0,""
